time,I_L2
1.0981600000e-01,2.4976829150e+01
1.0982000000e-01,2.5595158226e+01
1.0982400000e-01,2.5023012940e+01
1.0982800000e-01,2.3170371766e+01
1.0983200000e-01,2.0440907276e+01
1.0983600000e-01,1.7270218603e+01
1.0984000000e-01,1.4009727687e+01
1.0984400000e-01,1.0804525459e+01
1.0984800000e-01,7.6857755121e+00
1.0985200000e-01,4.6880465488e+00
1.0985600000e-01,1.8430916827e+00
1.0986000000e-01,-8.2058936832e-01
1.0986400000e-01,-3.2147405327e+00
1.0986800000e-01,-5.0712794700e+00
1.0987200000e-01,-6.0149660948e+00
1.0987600000e-01,-5.7357603712e+00
1.0988000000e-01,-4.2521457708e+00
1.0988400000e-01,-2.0380232817e+00
1.0988800000e-01,4.6468290117e-01
1.0989200000e-01,2.9665388830e+00
1.0989600000e-01,5.4263351514e+00
1.0990000000e-01,7.7940033550e+00
1.0990400000e-01,1.0023219775e+01
1.0990800000e-01,1.2072053327e+01
1.0991200000e-01,1.3903516657e+01
1.0991600000e-01,1.5354359546e+01
1.0992000000e-01,1.6032226019e+01
1.0992400000e-01,1.5576293096e+01
1.0992800000e-01,1.3855044233e+01
1.0993200000e-01,1.1193626477e+01
1.0993600000e-01,8.0434230384e+00
1.0994000000e-01,4.7678208607e+00
1.0994400000e-01,1.5241189973e+00
1.0994800000e-01,-1.6446136531e+00
1.0995200000e-01,-4.6921520745e+00
1.0995600000e-01,-7.5755342562e+00
1.0996000000e-01,-1.0255672195e+01
1.0996400000e-01,-1.2634375829e+01
1.0996800000e-01,-1.4434452052e+01
1.0997200000e-01,-1.5272829381e+01
1.0997600000e-01,-1.4880483596e+01
1.0998000000e-01,-1.3353837664e+01
1.0998400000e-01,-1.1150329297e+01
1.0998800000e-01,-8.6994059330e+00
1.0999200000e-01,-6.2779027134e+00
1.0999600000e-01,-3.9141935171e+00
1.1000000000e-01,-1.6457427762e+00
1.1000400000e-01,4.9330437905e-01
1.1000800000e-01,2.4725797968e+00
1.1001200000e-01,4.2658701609e+00
1.1001600000e-01,5.7200662255e+00
1.1002000000e-01,6.4521094940e+00
1.1002400000e-01,6.1086688450e+00
1.1002800000e-01,4.5167496534e+00
1.1003200000e-01,1.9229685597e+00
1.1003600000e-01,-1.2055570252e+00
1.1004000000e-01,-4.4939825250e+00
1.1004400000e-01,-7.7736554206e+00
1.1004800000e-01,-1.0989610107e+01
1.1005200000e-01,-1.4084015518e+01
1.1005600000e-01,-1.7002752715e+01
1.1006000000e-01,-1.9696198135e+01
1.1006400000e-01,-2.2056712896e+01
1.1006800000e-01,-2.3798801017e+01
1.1007200000e-01,-2.4531498533e+01
1.1007600000e-01,-2.4026747774e+01
1.1008000000e-01,-2.2458838312e+01
1.1008400000e-01,-2.0268674140e+01
1.1008800000e-01,-1.7872708781e+01
1.1009200000e-01,-1.5534326286e+01
1.1009600000e-01,-1.3269070269e+01
1.1010000000e-01,-1.1101775933e+01
1.1010400000e-01,-9.0543929963e+00
1.1010800000e-01,-7.1457183200e+00
1.1011200000e-01,-5.3911911329e+00
1.1011600000e-01,-3.9333553823e+00
1.1012000000e-01,-3.1452318280e+00
1.1012400000e-01,-3.3727930335e+00
1.1012800000e-01,-4.8305720764e+00
1.1013200000e-01,-7.3505205098e+00
1.1013600000e-01,-1.0449953113e+01
1.1014000000e-01,-1.3743176552e+01
1.1014400000e-01,-1.7051128968e+01
1.1014800000e-01,-2.0307033817e+01
1.1015200000e-01,-2.3441567654e+01
1.1015600000e-01,-2.6389555647e+01
1.1016000000e-01,-2.9090925826e+01
1.1016400000e-01,-3.1429095063e+01
1.1016800000e-01,-3.3111077033e+01
1.1017200000e-01,-3.3737945352e+01
1.1017600000e-01,-3.3122490231e+01
1.1018000000e-01,-3.1516677701e+01
1.1018400000e-01,-2.9344773167e+01
1.1018800000e-01,-2.7009672040e+01
1.1019200000e-01,-2.4760400572e+01
1.1019600000e-01,-2.2599616118e+01
1.1020000000e-01,-2.0539432890e+01
1.1020400000e-01,-1.8589518085e+01
1.1020800000e-01,-1.6757016135e+01
1.1021200000e-01,-1.5046518161e+01
1.1021600000e-01,-1.3589505345e+01
1.1022000000e-01,-1.2748149209e+01
1.1022400000e-01,-1.2861126867e+01
1.1022800000e-01,-1.4184456642e+01
1.1023200000e-01,-1.6628551876e+01
1.1023600000e-01,-1.9695281476e+01
1.1024000000e-01,-2.2988670724e+01
1.1024400000e-01,-2.6320158832e+01
1.1024800000e-01,-2.9611220431e+01
1.1025200000e-01,-3.2781138356e+01
1.1025600000e-01,-3.5753776576e+01
1.1026000000e-01,-3.8458703982e+01
1.1026400000e-01,-4.0770907284e+01
1.1026800000e-01,-4.2390738986e+01
1.1027200000e-01,-4.2911265551e+01
1.1027600000e-01,-4.2185990959e+01
1.1028000000e-01,-4.0544322599e+01
1.1028400000e-01,-3.8393836608e+01
1.1028800000e-01,-3.6123362451e+01
1.1029200000e-01,-3.3966723322e+01
1.1029600000e-01,-3.1913697681e+01
1.1030000000e-01,-2.9963652555e+01
1.1030400000e-01,-2.8113952063e+01
1.1030800000e-01,-2.6360073422e+01
1.1031200000e-01,-2.4695750686e+01
1.1031600000e-01,-2.3240968681e+01
1.1032000000e-01,-2.2346299600e+01
1.1032400000e-01,-2.2343243096e+01
1.1032800000e-01,-2.3529252557e+01
1.1033200000e-01,-2.5893058903e+01
1.1033600000e-01,-2.8921257140e+01
1.1034000000e-01,-3.2208198203e+01
1.1034400000e-01,-3.5556766109e+01
1.1034800000e-01,-3.8876778536e+01
1.1035200000e-01,-4.2076246779e+01
1.1035600000e-01,-4.5068185513e+01
1.1036000000e-01,-4.7771904585e+01
1.1036400000e-01,-5.0054477970e+01
1.1036800000e-01,-5.1610422444e+01
1.1037200000e-01,-5.2024745244e+01
1.1037600000e-01,-5.1191470053e+01
1.1038000000e-01,-4.9517110305e+01
1.1038400000e-01,-4.7392491389e+01
1.1038800000e-01,-4.5191852686e+01
1.1039200000e-01,-4.3132951618e+01
1.1039600000e-01,-4.1192673694e+01
1.1040000000e-01,-3.9357589989e+01
1.1040400000e-01,-3.7612717575e+01
1.1040800000e-01,-3.5941827851e+01
1.1041200000e-01,-3.4327765026e+01
1.1041600000e-01,-3.2878562147e+01
1.1042000000e-01,-3.1932422132e+01
1.1042400000e-01,-3.1813763274e+01
1.1042800000e-01,-3.2819242937e+01
1.1043200000e-01,-3.4984147197e+01
1.1043600000e-01,-3.7864377344e+01
1.1044000000e-01,-4.1042934141e+01
1.1044400000e-01,-4.4316412163e+01
1.1044800000e-01,-4.7584180374e+01
1.1045200000e-01,-5.0743996713e+01
1.1045600000e-01,-5.3698806873e+01
1.1046000000e-01,-5.6358199326e+01
1.1046400000e-01,-5.8582058629e+01
1.1046800000e-01,-6.0059870505e+01
1.1047200000e-01,-6.0410409824e+01
1.1047600000e-01,-5.9599056361e+01
1.1048000000e-01,-5.8023968116e+01
1.1048400000e-01,-5.6060641477e+01
1.1048800000e-01,-5.4065927812e+01
1.1049200000e-01,-5.2238465181e+01
1.1049600000e-01,-5.0540153919e+01
1.1050000000e-01,-4.8942789134e+01
1.1050400000e-01,-4.7417239801e+01
1.1050800000e-01,-4.5933973498e+01
1.1051200000e-01,-4.4463569431e+01
1.1051600000e-01,-4.3100545073e+01
1.1052000000e-01,-4.2169099822e+01
1.1052400000e-01,-4.1986047054e+01
1.1052800000e-01,-4.2841861999e+01
1.1053200000e-01,-4.4814306291e+01
1.1053600000e-01,-4.7538613522e+01
1.1054000000e-01,-5.0587129759e+01
1.1054400000e-01,-5.3751826474e+01
1.1054800000e-01,-5.6922625332e+01
1.1055200000e-01,-5.9988220530e+01
1.1055600000e-01,-6.2842802758e+01
1.1056000000e-01,-6.5387650903e+01
1.1056400000e-01,-6.7477369266e+01
1.1056800000e-01,-6.8798684182e+01
1.1057200000e-01,-6.9010423131e+01
1.1057600000e-01,-6.8154154922e+01
1.1058000000e-01,-6.6610924020e+01
1.1058400000e-01,-6.4742545752e+01
1.1058800000e-01,-6.2889185142e+01
1.1059200000e-01,-6.1230666534e+01
1.1059600000e-01,-5.9714974590e+01
1.1060000000e-01,-5.8300070266e+01
1.1060400000e-01,-5.6943514336e+01
1.1060800000e-01,-5.5603197949e+01
1.1061200000e-01,-5.4238041895e+01
1.1061600000e-01,-5.2929103493e+01
1.1062000000e-01,-5.1986186017e+01
1.1062400000e-01,-5.1718824256e+01
1.1062800000e-01,-5.2411483958e+01
1.1063200000e-01,-5.4184171030e+01
1.1063600000e-01,-5.6750892073e+01
1.1064000000e-01,-5.9673677812e+01
1.1064400000e-01,-6.2740417968e+01
1.1064800000e-01,-6.5831194655e+01
1.1065200000e-01,-6.8825193769e+01
1.1065600000e-01,-7.1607326528e+01
1.1066000000e-01,-7.4069969520e+01
1.1066400000e-01,-7.6062222616e+01
1.1066800000e-01,-7.7268103248e+01
1.1067200000e-01,-7.7385371894e+01
1.1067600000e-01,-7.6530456356e+01
1.1068000000e-01,-7.5066521300e+01
1.1068400000e-01,-7.3340916938e+01
1.1068800000e-01,-7.1675934800e+01
1.1069200000e-01,-7.0231114147e+01
1.1069600000e-01,-6.8939947768e+01
1.1070000000e-01,-6.7746017836e+01
1.1070400000e-01,-6.6593108861e+01
1.1070800000e-01,-6.5426149284e+01
1.1071200000e-01,-6.4192100599e+01
1.1071600000e-01,-6.2957925029e+01
1.1072000000e-01,-6.2018167292e+01
1.1072400000e-01,-6.1675153096e+01
1.1072800000e-01,-6.2207470023e+01
1.1073200000e-01,-6.3777257910e+01
1.1073600000e-01,-6.6177021732e+01
1.1074000000e-01,-6.8959375425e+01
1.1074400000e-01,-7.1909392120e+01
1.1074800000e-01,-7.4897804265e+01
1.1075200000e-01,-7.7794859236e+01
1.1075600000e-01,-8.0476789343e+01
1.1076000000e-01,-8.2827689010e+01
1.1076400000e-01,-8.4692203772e+01
1.1076800000e-01,-8.5753005263e+01
1.1077200000e-01,-8.5746956406e+01
1.1077600000e-01,-8.4865262121e+01
1.1078000000e-01,-8.3453753128e+01
1.1078400000e-01,-8.1845790806e+01
1.1078800000e-01,-8.0345802003e+01
1.1079200000e-01,-7.9092682653e+01
1.1079600000e-01,-7.8005864227e+01
1.1080000000e-01,-7.7014898272e+01
1.1080400000e-01,-7.6050092526e+01
1.1080800000e-01,-7.5043660195e+01
1.1081200000e-01,-7.3930796606e+01
1.1081600000e-01,-7.2764088032e+01
1.1082000000e-01,-7.1822170694e+01
1.1082400000e-01,-7.1400294228e+01
1.1082800000e-01,-7.1771224513e+01
1.1083200000e-01,-7.3138871896e+01
1.1083600000e-01,-7.5373553451e+01
1.1084000000e-01,-7.8018927285e+01
1.1084400000e-01,-8.0857969798e+01
1.1084800000e-01,-8.3751926393e+01
1.1085200000e-01,-8.6561973490e+01
1.1085600000e-01,-8.9155502657e+01
1.1086000000e-01,-9.1408138678e+01
1.1086400000e-01,-9.3160281984e+01
1.1086800000e-01,-9.4093763388e+01
1.1087200000e-01,-9.3983820491e+01
1.1087600000e-01,-9.3095436283e+01
1.1088000000e-01,-9.1756856074e+01
1.1088400000e-01,-9.0287169745e+01
1.1088800000e-01,-8.8972246377e+01
1.1089200000e-01,-8.7929344683e+01
1.1089600000e-01,-8.7063695533e+01
1.1090000000e-01,-8.6290677764e+01
1.1090400000e-01,-8.5527016356e+01
1.1090800000e-01,-8.4692139903e+01
1.1091200000e-01,-8.3709444680e+01
1.1091600000e-01,-8.2616729283e+01
1.1092000000e-01,-8.1676033874e+01
1.1092400000e-01,-8.1175708095e+01
1.1092800000e-01,-8.1382880072e+01
1.1093200000e-01,-8.2542055336e+01
1.1093600000e-01,-8.4600148456e+01
1.1094000000e-01,-8.7094625502e+01
1.1094400000e-01,-8.9807438070e+01
1.1094800000e-01,-9.2590699750e+01
1.1095200000e-01,-9.5296911499e+01
1.1095600000e-01,-9.7785015700e+01
1.1096000000e-01,-9.9922548675e+01
1.1096400000e-01,-1.0154644508e+02
1.1096800000e-01,-1.0233973550e+02
1.1097200000e-01,-1.0211654308e+02
1.1097600000e-01,-1.0121313284e+02
1.1098000000e-01,-9.9940478915e+01
1.1098400000e-01,-9.8603558634e+01
1.1098800000e-01,-9.7469396959e+01
1.1099200000e-01,-9.6632986963e+01
1.1099600000e-01,-9.5985529263e+01
1.1100000000e-01,-9.5428345696e+01
1.1100400000e-01,-9.4864675615e+01
1.1100800000e-01,-9.4201240584e+01
1.1101200000e-01,-9.3349695221e+01
1.1101600000e-01,-9.2332676892e+01
1.1102000000e-01,-9.1394928564e+01
1.1102400000e-01,-9.0818001704e+01
1.1102800000e-01,-9.0863447157e+01
1.1103200000e-01,-9.1771860969e+01
1.1103600000e-01,-9.3532984299e+01
1.1104000000e-01,-9.5767035781e+01
1.1104400000e-01,-9.8253408114e+01
1.1104800000e-01,-1.0083650475e+02
1.1105200000e-01,-1.0336137740e+02
1.1105600000e-01,-1.0567950056e+02
1.1106000000e-01,-1.0765105048e+02
1.1106400000e-01,-1.0911037869e+02
1.1106800000e-01,-1.0978673843e+02
1.1107200000e-01,-1.0956552402e+02
1.1107600000e-01,-1.0876473079e+02
1.1108000000e-01,-1.0767996876e+02
1.1108400000e-01,-1.0659999121e+02
1.1108800000e-01,-1.0577049411e+02
1.1109200000e-01,-1.0526148364e+02
1.1109600000e-01,-1.0494833382e+02
1.1110000000e-01,-1.0471662155e+02
1.1110400000e-01,-1.0445458138e+02
1.1110800000e-01,-1.0405489712e+02
1.1111200000e-01,-1.0341635528e+02
1.1111600000e-01,-1.0254511553e+02
1.1112000000e-01,-1.0166722716e+02
1.1112400000e-01,-1.0105708829e+02
1.1112800000e-01,-1.0097052260e+02
1.1113200000e-01,-1.0164430270e+02
1.1113600000e-01,-1.0311079229e+02
1.1114000000e-01,-1.0507299111e+02
1.1114400000e-01,-1.0730929672e+02
1.1114800000e-01,-1.0965730192e+02
1.1115200000e-01,-1.1195570295e+02
1.1115600000e-01,-1.1404973376e+02
1.1116000000e-01,-1.1579354611e+02
1.1116400000e-01,-1.1702073192e+02
1.1116800000e-01,-1.1750843331e+02
1.1117200000e-01,-1.1721381006e+02
1.1117600000e-01,-1.1643814090e+02
1.1118000000e-01,-1.1546316062e+02
1.1118400000e-01,-1.1456284537e+02
1.1118800000e-01,-1.1396253810e+02
1.1119200000e-01,-1.1370784414e+02
1.1119600000e-01,-1.1365960606e+02
1.1120000000e-01,-1.1368880783e+02
1.1120400000e-01,-1.1366970901e+02
1.1120800000e-01,-1.1348185021e+02
1.1121200000e-01,-1.1301189878e+02
1.1121600000e-01,-1.1224973146e+02
1.1122000000e-01,-1.1140244063e+02
1.1122400000e-01,-1.1073765234e+02
1.1122800000e-01,-1.1050566403e+02
1.1123200000e-01,-1.1093948335e+02
1.1123600000e-01,-1.1211345636e+02
1.1124000000e-01,-1.1381257342e+02
1.1124400000e-01,-1.1581474563e+02
1.1124800000e-01,-1.1795031549e+02
1.1125200000e-01,-1.2005112117e+02
1.1125600000e-01,-1.2195556624e+02
1.1126000000e-01,-1.2351111394e+02
1.1126400000e-01,-1.2455027328e+02
1.1126800000e-01,-1.2489744591e+02
1.1127200000e-01,-1.2457967301e+02
1.1127600000e-01,-1.2388076038e+02
1.1128000000e-01,-1.2306776599e+02
1.1128400000e-01,-1.2239910585e+02
1.1128800000e-01,-1.2207861679e+02
1.1129200000e-01,-1.2212609274e+02
1.1129600000e-01,-1.2238729150e+02
1.1130000000e-01,-1.2271809140e+02
1.1130400000e-01,-1.2297834714e+02
1.1130800000e-01,-1.2303411339e+02
1.1131200000e-01,-1.2275968546e+02
1.1131600000e-01,-1.2212809939e+02
1.1132000000e-01,-1.2132672705e+02
1.1132400000e-01,-1.2061654077e+02
1.1132800000e-01,-1.2024249388e+02
1.1133200000e-01,-1.2043410392e+02
1.1133600000e-01,-1.2130745554e+02
1.1134000000e-01,-1.2272930592e+02
1.1134400000e-01,-1.2447842783e+02
1.1134800000e-01,-1.2637849074e+02
1.1135200000e-01,-1.2825513600e+02
1.1135600000e-01,-1.2994063371e+02
1.1136000000e-01,-1.3127647806e+02
1.1136400000e-01,-1.3209522008e+02
1.1136800000e-01,-1.3226933553e+02
1.1137200000e-01,-1.3189530124e+02
1.1137600000e-01,-1.3124020902e+02
1.1138000000e-01,-1.3055711664e+02
1.1138400000e-01,-1.3008951834e+02
1.1138800000e-01,-1.3001993966e+02
1.1139200000e-01,-1.3034220574e+02
1.1139600000e-01,-1.3088756263e+02
1.1140000000e-01,-1.3149726590e+02
1.1140400000e-01,-1.3201718764e+02
1.1140800000e-01,-1.3230025315e+02
1.1141200000e-01,-1.3220867290e+02
1.1141600000e-01,-1.3169846752e+02
1.1142000000e-01,-1.3093674883e+02
1.1142400000e-01,-1.3017800527e+02
1.1142800000e-01,-1.2966192339e+02
1.1143200000e-01,-1.2961455160e+02
1.1143600000e-01,-1.3019303274e+02
1.1144000000e-01,-1.3134506444e+02
1.1144400000e-01,-1.3285099354e+02
1.1144800000e-01,-1.3452766666e+02
1.1145200000e-01,-1.3619437971e+02
1.1145600000e-01,-1.3767709014e+02
1.1146000000e-01,-1.3881111756e+02
1.1146400000e-01,-1.3942921774e+02
1.1146800000e-01,-1.3945173145e+02
1.1147200000e-01,-1.3904308358e+02
1.1147600000e-01,-1.3845347337e+02
1.1148000000e-01,-1.3792172949e+02
1.1148400000e-01,-1.3767620709e+02
1.1148800000e-01,-1.3787752778e+02
1.1149200000e-01,-1.3849268101e+02
1.1149600000e-01,-1.3933833646e+02
1.1150000000e-01,-1.4024106360e+02
1.1150400000e-01,-1.4103272465e+02
1.1150800000e-01,-1.4155312372e+02
1.1151200000e-01,-1.4165242865e+02
1.1151600000e-01,-1.4126933478e+02
1.1152000000e-01,-1.4055012623e+02
1.1152400000e-01,-1.3974303674e+02
1.1152800000e-01,-1.3908271831e+02
1.1153200000e-01,-1.3879201473e+02
1.1153600000e-01,-1.3906872985e+02
1.1154000000e-01,-1.3994099422e+02
1.1154400000e-01,-1.4119190384e+02
1.1154800000e-01,-1.4263185939e+02
1.1155200000e-01,-1.4407423351e+02
1.1155600000e-01,-1.4533909646e+02
1.1156000000e-01,-1.4625601457e+02
1.1156400000e-01,-1.4665874273e+02
1.1156800000e-01,-1.4651586241e+02
1.1157200000e-01,-1.4605881338e+02
1.1157600000e-01,-1.4552134113e+02
1.1158000000e-01,-1.4512840107e+02
1.1158400000e-01,-1.4509353892e+02
1.1158800000e-01,-1.4555538717e+02
1.1159200000e-01,-1.4645369212e+02
1.1159600000e-01,-1.4759087158e+02
1.1160000000e-01,-1.4877907219e+02
1.1160400000e-01,-1.4983637955e+02
1.1160800000e-01,-1.5058967687e+02
1.1161200000e-01,-1.5087725448e+02
1.1161600000e-01,-1.5062761719e+02
1.1162000000e-01,-1.4997856220e+02
1.1162400000e-01,-1.4917032793e+02
1.1162800000e-01,-1.4843113254e+02
1.1163200000e-01,-1.4797895906e+02
1.1163600000e-01,-1.4802468379e+02
1.1164000000e-01,-1.4864783405e+02
1.1164400000e-01,-1.4967007045e+02
1.1164800000e-01,-1.5089364490e+02
1.1165200000e-01,-1.5212602972e+02
1.1165600000e-01,-1.5318153091e+02
1.1166000000e-01,-1.5388417890e+02
1.1166400000e-01,-1.5408700840e+02
1.1166800000e-01,-1.5381294221e+02
1.1167200000e-01,-1.5331133144e+02
1.1167600000e-01,-1.5280293371e+02
1.1168000000e-01,-1.5250039034e+02
1.1168400000e-01,-1.5260436893e+02
1.1168800000e-01,-1.5324077693e+02
1.1169200000e-01,-1.5433690205e+02
1.1169600000e-01,-1.5568187558e+02
1.1170000000e-01,-1.5707493528e+02
1.1170400000e-01,-1.5832179804e+02
1.1170800000e-01,-1.5923770803e+02
1.1171200000e-01,-1.5965021666e+02
1.1171600000e-01,-1.5948463818e+02
1.1172000000e-01,-1.5888161877e+02
1.1172400000e-01,-1.5807249736e+02
1.1172800000e-01,-1.5727829861e+02
1.1173200000e-01,-1.5671101364e+02
1.1173600000e-01,-1.5659783537e+02
1.1174000000e-01,-1.5706465355e+02
1.1174400000e-01,-1.5794833700e+02
1.1174800000e-01,-1.5904272811e+02
1.1175200000e-01,-1.6014819510e+02
1.1175600000e-01,-1.6107218768e+02
1.1176000000e-01,-1.6163223467e+02
1.1176400000e-01,-1.6168831863e+02
1.1176800000e-01,-1.6130162384e+02
1.1177200000e-01,-1.6075007427e+02
1.1177600000e-01,-1.6024218612e+02
1.1178000000e-01,-1.5997980783e+02
1.1178400000e-01,-1.6015256154e+02
1.1178800000e-01,-1.6088175067e+02
1.1179200000e-01,-1.6209505430e+02
1.1179600000e-01,-1.6356928069e+02
1.1180000000e-01,-1.6509217650e+02
1.1180400000e-01,-1.6645839820e+02
1.1180800000e-01,-1.6747273146e+02
1.1181200000e-01,-1.6795302623e+02
1.1181600000e-01,-1.6782190355e+02
1.1182000000e-01,-1.6722290314e+02
1.1182400000e-01,-1.6637910853e+02
1.1182800000e-01,-1.6550479984e+02
1.1183200000e-01,-1.6480626276e+02
1.1183600000e-01,-1.6452747461e+02
1.1184000000e-01,-1.6484048484e+02
1.1184400000e-01,-1.6559575316e+02
1.1184800000e-01,-1.6657851191e+02
1.1185200000e-01,-1.6758163955e+02
1.1185600000e-01,-1.6840523870e+02
1.1186000000e-01,-1.6885975251e+02
1.1186400000e-01,-1.6881067821e+02
1.1186800000e-01,-1.6835572949e+02
1.1187200000e-01,-1.6780141794e+02
1.1187600000e-01,-1.6734326795e+02
1.1188000000e-01,-1.6717160620e+02
1.1188400000e-01,-1.6746428354e+02
1.1188800000e-01,-1.6833690423e+02
1.1189200000e-01,-1.6971618252e+02
1.1189600000e-01,-1.7136605553e+02
1.1190000000e-01,-1.7306225680e+02
1.1190400000e-01,-1.7458792786e+02
1.1190800000e-01,-1.7573701406e+02
1.1191200000e-01,-1.7631735875e+02
1.1191600000e-01,-1.7624827304e+02
1.1192000000e-01,-1.7567536129e+02
1.1192400000e-01,-1.7481348538e+02
1.1192800000e-01,-1.7387027159e+02
1.1193200000e-01,-1.7304647829e+02
1.1193600000e-01,-1.7260344831e+02
1.1194000000e-01,-1.7275950553e+02
1.1194400000e-01,-1.7337765172e+02
1.1194800000e-01,-1.7423510037e+02
1.1195200000e-01,-1.7511782609e+02
1.1195600000e-01,-1.7581922336e+02
1.1196000000e-01,-1.7614332906e+02
1.1196400000e-01,-1.7596108078e+02
1.1196800000e-01,-1.7540639900e+02
1.1197200000e-01,-1.7481586882e+02
1.1197600000e-01,-1.7437281144e+02
1.1198000000e-01,-1.7425684026e+02
1.1198400000e-01,-1.7463482112e+02
1.1198800000e-01,-1.7561701990e+02
1.1199200000e-01,-1.7712920823e+02
1.1199600000e-01,-1.7892320071e+02
1.1200000000e-01,-1.8076337981e+02
1.1200400000e-01,-1.8242197338e+02
1.1200800000e-01,-1.8368261914e+02
1.1201200000e-01,-1.8434361117e+02
1.1201600000e-01,-1.8432093140e+02
1.1202000000e-01,-1.8376184923e+02
1.1202400000e-01,-1.8287331365e+02
1.1202800000e-01,-1.8185649812e+02
1.1203200000e-01,-1.8090676185e+02
1.1203600000e-01,-1.8030316919e+02
1.1204000000e-01,-1.8031003589e+02
1.1204400000e-01,-1.8080136012e+02
1.1204800000e-01,-1.8154633134e+02
1.1205200000e-01,-1.8232390330e+02
1.1205600000e-01,-1.8292060843e+02
1.1206000000e-01,-1.8313389037e+02
1.1206400000e-01,-1.8283911890e+02
1.1206800000e-01,-1.8220509630e+02
1.1207200000e-01,-1.8159895012e+02
1.1207600000e-01,-1.8119160854e+02
1.1208000000e-01,-1.8115181405e+02
1.1208400000e-01,-1.8163529733e+02
1.1208800000e-01,-1.8274644935e+02
1.1209200000e-01,-1.8440927787e+02
1.1209600000e-01,-1.8636346155e+02
1.1210000000e-01,-1.8836201199e+02
1.1210400000e-01,-1.9016625229e+02
1.1210800000e-01,-1.9154954891e+02
1.1211200000e-01,-1.9230070901e+02
1.1211600000e-01,-1.9233207022e+02
1.1212000000e-01,-1.9179197294e+02
1.1212400000e-01,-1.9087968316e+02
1.1212800000e-01,-1.8979014597e+02
1.1213200000e-01,-1.8871357180e+02
1.1213600000e-01,-1.8794729626e+02
1.1214000000e-01,-1.8780159759e+02
1.1214400000e-01,-1.8816029186e+02
1.1214800000e-01,-1.8878499529e+02
1.1215200000e-01,-1.8944803897e+02
1.1215600000e-01,-1.8992950377e+02
1.1216000000e-01,-1.9002065561e+02
1.1216400000e-01,-1.8960090678e+02
1.1216800000e-01,-1.8887322013e+02
1.1217200000e-01,-1.8823634696e+02
1.1217600000e-01,-1.8784928034e+02
1.1218000000e-01,-1.8787036315e+02
1.1218400000e-01,-1.8844464285e+02
1.1218800000e-01,-1.8967065967e+02
1.1219200000e-01,-1.9147034867e+02
1.1219600000e-01,-1.9357171048e+02
1.1220000000e-01,-1.9571677938e+02
1.1220400000e-01,-1.9765633349e+02
1.1220800000e-01,-1.9915378915e+02
1.1221200000e-01,-1.9998874498e+02
1.1221600000e-01,-2.0006972041e+02
1.1222000000e-01,-1.9954560068e+02
1.1222400000e-01,-1.9860820743e+02
1.1222800000e-01,-1.9744642399e+02
1.1223200000e-01,-1.9624657846e+02
1.1223600000e-01,-1.9532547672e+02
1.1224000000e-01,-1.9503677024e+02
1.1224400000e-01,-1.9527268371e+02
